county,date,other,delta,omicron,epsilon,alpha,gamma,iota,beta,zeta,mu
Riverside,2022-04-12,1,0,3,0,0,0,0,0,0,0
Riverside,2022-04-14,1,0,0,0,0,0,0,0,0,0
Riverside,2022-04-18,0,0,1,0,0,0,0,0,0,0
Riverside,2022-04-19,0,0,1,0,0,0,0,0,0,0
Riverside,2022-04-21,0,0,1,0,0,0,0,0,0,0
Sacramento,2021-12-01,3,37,0,0,0,0,0,0,0,0
Sacramento,2021-12-02,2,26,0,0,0,0,0,0,0,0
Sacramento,2021-12-03,2,46,0,0,0,0,0,0,0,0
Sacramento,2021-12-04,2,57,1,0,0,0,0,0,0,0
Sacramento,2021-12-05,1,14,0,0,0,0,0,0,0,0
Sacramento,2021-12-06,4,71,1,0,0,0,0,0,0,0
Sacramento,2021-12-07,4,52,0,0,0,0,0,0,0,0
Sacramento,2021-12-08,2,30,0,0,0,0,0,0,0,0
Sacramento,2021-12-09,8,53,1,0,0,0,0,0,0,0
Sacramento,2021-12-10,4,53,3,0,0,0,0,0,0,0
Sacramento,2021-12-11,0,11,0,0,0,0,0,0,0,0
Sacramento,2021-12-12,5,21,1,0,0,0,0,0,0,0
Sacramento,2021-12-13,5,60,5,0,0,0,0,0,0,0
Sacramento,2021-12-14,5,45,6,0,0,0,0,0,0,0
Sacramento,2021-12-15,9,32,9,0,0,0,0,0,0,0
Sacramento,2021-12-16,1,34,15,0,0,0,0,0,0,0
Sacramento,2021-12-17,0,11,5,0,0,0,0,0,0,0
Sacramento,2021-12-18,0,15,4,0,0,0,0,0,0,0
Sacramento,2021-12-19,2,5,7,0,0,0,0,0,0,0
Sacramento,2021-12-20,3,9,8,0,0,0,0,0,0,0
Sacramento,2021-12-21,1,7,10,0,0,0,0,0,0,0
Sacramento,2021-12-22,4,19,35,0,0,0,0,0,0,0
Sacramento,2021-12-23,4,11,11,0,0,0,0,0,0,0
Sacramento,2021-12-24,1,2,3,0,0,0,0,0,0,0
Sacramento,2021-12-26,7,9,71,0,0,0,0,0,0,0
Sacramento,2021-12-27,3,11,55,0,0,0,0,0,0,0
Sacramento,2021-12-28,11,3,27,0,0,0,0,0,0,0
Sacramento,2021-12-29,4,4,25,0,0,0,0,0,0,0
Sacramento,2021-12-30,3,4,20,1,0,0,0,0,0,0
Sacramento,2021-12-31,3,1,2,0,0,0,0,0,0,0
Sacramento,2022-01-01,2,0,1,0,0,0,0,0,0,0
Sacramento,2022-01-02,3,0,7,0,0,0,0,0,0,0
Sacramento,2022-01-03,12,7,42,1,1,0,0,0,0,0
Sacramento,2022-01-04,14,9,23,0,1,0,0,0,0,0
Sacramento,2022-01-05,7,3,19,0,2,0,0,0,0,0
Sacramento,2022-01-06,13,5,49,3,0,0,0,0,0,0
Sacramento,2022-01-07,9,8,65,0,0,0,0,0,0,0
Sacramento,2022-01-08,4,3,40,0,1,0,0,0,0,0
Sacramento,2022-01-09,0,3,12,0,0,0,0,0,0,0
Sacramento,2022-01-10,10,7,84,0,0,0,0,0,0,0
Sacramento,2022-01-11,18,5,81,1,0,0,0,0,0,0
Sacramento,2022-01-12,34,11,25,0,0,0,0,0,0,0
Sacramento,2022-01-13,12,7,36,3,0,0,0,1,0,0
Sacramento,2022-01-14,6,3,25,0,0,0,0,0,0,0
Sacramento,2022-01-15,5,1,36,0,0,0,0,0,0,0
Sacramento,2022-01-16,2,0,17,0,0,0,0,0,0,0
Sacramento,2022-01-17,16,3,33,0,0,0,0,0,0,0
Sacramento,2022-01-18,10,2,61,1,0,0,0,0,0,0
Sacramento,2022-01-19,12,5,32,1,0,0,0,0,0,0
Sacramento,2022-01-20,5,2,28,1,0,0,0,0,0,0
Sacramento,2022-01-21,16,3,68,1,0,0,0,0,0,0
Sacramento,2022-01-22,1,2,26,1,0,0,0,0,0,0
Sacramento,2022-01-23,1,2,27,0,0,0,0,0,0,0
Sacramento,2022-01-24,10,2,43,0,0,0,0,0,0,0
Sacramento,2022-01-25,14,8,53,0,0,0,0,0,0,0
Sacramento,2022-01-26,8,4,43,0,0,0,0,0,0,0
Sacramento,2022-01-27,13,1,37,0,0,0,0,0,0,0
Sacramento,2022-01-28,9,2,37,0,0,0,0,0,0,0
Sacramento,2022-01-29,2,1,93,0,0,0,0,0,0,0
Sacramento,2022-01-30,2,0,26,0,0,0,0,0,0,0
Sacramento,2022-01-31,11,2,184,0,0,0,0,0,0,0
Sacramento,2022-02-01,19,2,153,0,0,1,0,0,0,0
Sacramento,2022-02-02,19,2,142,0,0,0,0,0,0,0
Sacramento,2022-02-03,8,0,40,0,0,0,0,0,0,0
Sacramento,2022-02-04,5,2,16,0,0,0,0,0,0,0
Sacramento,2022-02-05,3,1,24,0,0,0,0,0,0,0
Sacramento,2022-02-06,5,0,35,0,0,0,0,0,0,0
Sacramento,2022-02-07,21,1,146,0,0,0,1,0,0,0
Sacramento,2022-02-08,14,1,61,0,0,0,0,0,0,0
Sacramento,2022-02-09,8,1,66,0,0,0,0,0,0,0
Sacramento,2022-02-10,5,1,68,0,0,0,0,0,0,0
Sacramento,2022-02-11,7,1,78,0,0,0,0,0,0,0
Sacramento,2022-02-12,3,0,48,0,0,0,0,0,0,0
Sacramento,2022-02-13,2,0,26,0,0,0,0,0,0,0
Sacramento,2022-02-14,14,0,85,0,0,0,0,0,0,0
Sacramento,2022-02-15,5,0,30,0,0,0,0,0,0,0
Sacramento,2022-02-16,10,0,62,0,0,0,0,0,0,0
Sacramento,2022-02-17,4,0,32,0,0,0,0,0,0,0
Sacramento,2022-02-18,4,0,40,0,0,0,0,0,0,0
Sacramento,2022-02-19,0,0,17,0,0,0,0,0,0,0
Sacramento,2022-02-20,0,0,7,0,0,0,0,0,0,0
Sacramento,2022-02-21,4,0,13,0,0,0,0,0,0,0
Sacramento,2022-02-22,5,0,41,0,0,0,0,0,0,0
Sacramento,2022-02-23,15,0,21,0,0,0,0,0,0,0
Sacramento,2022-02-24,2,0,21,0,0,0,0,0,0,0
Sacramento,2022-02-25,1,0,44,0,0,0,0,0,0,0
Sacramento,2022-02-26,1,0,14,0,0,0,0,0,0,0
Sacramento,2022-02-27,0,0,10,0,0,0,0,0,0,0
Sacramento,2022-02-28,1,0,26,0,0,0,0,0,0,0
Sacramento,2022-03-01,5,0,25,0,0,0,0,0,0,0
Sacramento,2022-03-02,6,1,14,0,0,0,0,0,0,0
Sacramento,2022-03-03,6,0,23,0,0,0,0,0,0,0
Sacramento,2022-03-04,3,0,16,0,0,0,0,0,0,0
Sacramento,2022-03-05,0,0,10,0,0,0,0,0,0,0
Sacramento,2022-03-06,0,0,8,0,0,0,0,0,0,0
Sacramento,2022-03-07,4,0,15,0,0,0,0,0,0,0
Sacramento,2022-03-08,2,0,18,0,0,0,0,0,0,0
Sacramento,2022-03-09,0,0,20,0,0,0,0,0,0,0
Sacramento,2022-03-10,2,0,8,0,0,0,0,0,0,0
Sacramento,2022-03-11,0,0,13,0,0,0,0,0,0,0
Sacramento,2022-03-12,2,0,7,0,0,0,0,0,0,0
Sacramento,2022-03-13,0,0,5,0,0,0,0,0,0,0
Sacramento,2022-03-14,3,0,4,0,0,0,0,0,0,0
Sacramento,2022-03-15,1,0,7,0,0,0,0,0,0,0
Sacramento,2022-03-16,1,0,10,0,0,0,0,0,0,0
Sacramento,2022-03-17,0,0,1,0,0,0,0,0,0,0
Sacramento,2022-03-18,0,0,9,0,0,0,0,0,0,0
Sacramento,2022-03-19,0,0,5,0,0,0,0,0,0,0
Sacramento,2022-03-20,0,0,7,0,0,0,0,0,0,0
Sacramento,2022-03-21,3,0,12,0,0,0,0,0,0,0
Sacramento,2022-03-22,2,0,9,0,0,0,0,0,0,0
Sacramento,2022-03-23,0,0,9,0,0,0,0,0,0,0
Sacramento,2022-03-24,2,0,7,0,0,0,0,0,0,0
Sacramento,2022-03-25,2,0,7,0,0,0,0,0,0,0
Sacramento,2022-03-26,0,0,4,0,0,0,0,0,0,0
Sacramento,2022-03-27,0,0,5,0,0,0,0,0,0,0
Sacramento,2022-03-28,2,0,7,0,0,0,0,0,0,0
Sacramento,2022-03-29,1,0,2,0,0,0,0,0,0,0
Sacramento,2022-03-30,0,0,7,0,0,0,0,0,0,0
Sacramento,2022-03-31,0,0,3,0,0,0,0,0,0,0
Sacramento,2022-04-01,0,0,11,0,0,0,0,0,0,0
Sacramento,2022-04-02,1,0,2,0,0,0,0,0,0,0
Sacramento,2022-04-03,0,0,6,0,0,0,0,0,0,0
Sacramento,2022-04-04,1,0,7,0,0,0,0,0,0,0
Sacramento,2022-04-05,3,0,8,0,0,0,0,0,0,0
Sacramento,2022-04-06,1,0,3,0,0,0,0,0,0,0
Sacramento,2022-04-07,1,0,12,0,0,0,0,0,0,0
Sacramento,2022-04-08,1,0,7,0,0,0,0,0,0,0
Sacramento,2022-04-09,0,0,4,0,0,0,0,0,0,0
Sacramento,2022-04-10,0,0,2,0,0,0,0,0,0,0
Sacramento,2022-04-11,1,0,2,0,0,0,0,0,0,0
Sacramento,2022-04-12,2,0,6,0,0,0,0,0,0,0
Sacramento,2022-04-22,0,0,1,0,0,0,0,0,0,0
San Benito,2021-12-01,2,9,0,0,0,0,0,0,0,0
San Benito,2021-12-02,0,2,0,0,0,0,0,0,0,0
San Benito,2021-12-03,0,2,0,0,0,0,0,0,0,0
San Benito,2021-12-05,0,15,0,0,0,0,0,0,0,0
San Benito,2021-12-06,0,8,0,0,0,0,0,0,0,0
San Benito,2021-12-07,0,9,0,0,0,0,0,0,0,0
San Benito,2021-12-08,0,3,1,0,0,0,0,0,0,0
San Benito,2021-12-09,0,1,0,0,0,0,0,0,0,0
San Benito,2021-12-10,0,1,1,0,0,0,0,0,0,0
San Benito,2021-12-12,0,12,0,0,0,0,0,0,0,0
San Benito,2021-12-13,0,9,1,0,0,0,0,0,0,0
San Benito,2021-12-14,1,0,0,0,0,0,0,0,0,0
San Benito,2021-12-15,0,5,1,0,0,0,0,0,0,0
San Benito,2021-12-16,0,2,0,0,0,0,0,0,0,0
San Benito,2021-12-18,0,2,0,0,0,0,0,0,0,0
San Benito,2021-12-19,0,0,1,0,0,0,0,0,0,0
San Benito,2021-12-20,0,2,2,0,0,0,0,0,0,0
San Benito,2021-12-21,1,1,0,0,0,0,0,0,0,0
San Benito,2021-12-22,0,1,0,0,0,0,0,0,0,0
San Benito,2021-12-23,0,3,2,0,0,0,0,0,0,0
San Benito,2021-12-27,0,0,9,0,0,0,0,0,0,0
San Benito,2021-12-28,2,0,1,0,0,0,0,0,0,0
San Benito,2021-12-31,0,0,2,0,0,0,0,0,0,0
San Benito,2022-01-02,0,1,0,0,0,0,0,0,0,0
San Benito,2022-01-03,0,1,1,0,0,0,0,0,0,0
San Benito,2022-01-04,0,0,1,1,0,0,0,0,0,0
San Benito,2022-01-05,1,0,0,0,0,0,0,0,0,0
San Benito,2022-01-06,3,0,11,0,0,0,0,0,0,0
San Benito,2022-01-07,2,0,1,0,0,0,0,0,0,0
San Benito,2022-01-08,1,0,0,0,0,0,0,0,0,0
San Benito,2022-01-09,0,1,12,0,0,0,0,0,0,0
San Benito,2022-01-10,0,0,10,0,0,0,0,0,0,0
San Benito,2022-01-11,1,0,0,0,0,0,1,0,0,0
San Benito,2022-01-12,1,0,0,0,0,0,0,0,0,0
San Benito,2022-01-13,0,0,2,0,0,0,0,0,0,0
San Benito,2022-01-15,0,0,1,0,0,0,0,0,0,0
San Benito,2022-01-16,1,0,3,0,0,0,0,0,0,0
San Benito,2022-01-17,1,0,5,0,0,0,0,0,0,0
San Benito,2022-01-19,0,0,2,0,0,0,0,0,0,0
San Benito,2022-01-20,0,0,3,1,0,0,0,0,0,0
San Benito,2022-01-21,0,0,2,0,0,0,0,0,0,0
San Benito,2022-01-23,1,0,4,1,0,0,0,0,0,0
San Benito,2022-01-24,0,0,3,0,0,0,0,0,0,0
San Benito,2022-01-25,0,0,4,0,0,0,0,0,0,0
San Benito,2022-01-27,0,0,5,1,0,0,0,0,0,0
San Benito,2022-01-28,0,0,2,0,0,0,0,0,0,0
San Benito,2022-01-29,0,0,2,0,0,0,0,0,0,0
San Benito,2022-01-30,0,2,37,0,0,0,0,0,0,0
San Benito,2022-01-31,1,0,22,0,0,0,0,0,0,0
San Benito,2022-02-01,0,1,18,0,0,0,0,0,0,0
San Benito,2022-02-02,1,0,14,0,0,0,0,0,0,0
San Benito,2022-02-03,1,0,3,0,0,0,0,0,0,0
San Benito,2022-02-04,1,0,0,0,0,0,0,0,0,0
San Benito,2022-02-05,0,0,1,0,0,0,0,0,0,0
San Benito,2022-02-06,0,0,35,0,0,0,0,0,0,0
San Benito,2022-02-07,0,0,12,0,0,0,0,0,0,0
San Benito,2022-02-08,0,0,11,0,0,0,0,0,0,0
San Benito,2022-02-09,0,0,3,0,0,0,0,0,0,0
San Benito,2022-02-10,1,0,12,0,0,0,0,0,0,0
San Benito,2022-02-11,0,0,3,0,0,0,0,0,0,0
San Benito,2022-02-13,3,0,6,0,0,0,0,0,0,0
San Benito,2022-02-14,0,0,9,0,0,0,0,0,0,0
San Benito,2022-02-15,0,0,3,0,0,0,0,0,0,0
San Benito,2022-02-16,0,0,4,0,0,0,0,0,0,0
San Benito,2022-02-17,0,0,10,0,0,0,0,0,0,0
San Benito,2022-02-18,0,0,4,0,0,0,0,0,0,0
San Benito,2022-02-19,0,0,3,0,0,0,0,0,0,0
San Benito,2022-02-20,0,0,6,0,0,0,0,0,0,0
San Benito,2022-02-22,0,0,3,0,0,0,0,0,0,0
San Benito,2022-02-23,0,0,6,0,0,0,0,0,0,0
San Benito,2022-02-24,2,0,1,0,0,0,0,0,0,0
San Benito,2022-02-28,0,0,3,0,0,0,0,0,0,0
San Benito,2022-03-01,0,0,2,0,0,0,0,0,0,0
San Benito,2022-03-02,0,0,4,0,0,0,0,0,0,0
San Benito,2022-03-03,1,0,3,0,0,0,0,0,0,0
San Benito,2022-03-04,0,0,1,0,0,0,0,0,0,0
San Benito,2022-03-07,0,0,1,0,0,0,0,0,0,0
San Benito,2022-03-08,0,0,2,0,0,0,0,0,0,0
San Benito,2022-03-09,0,0,1,0,0,0,0,0,0,0
San Benito,2022-03-10,0,0,1,0,0,0,0,0,0,0
San Benito,2022-03-16,0,0,4,0,0,0,0,0,0,0
San Benito,2022-03-17,1,0,1,0,0,0,0,0,0,0
San Benito,2022-03-20,0,0,1,0,0,0,0,0,0,0
San Benito,2022-03-22,0,0,2,0,0,0,0,0,0,0
San Benito,2022-03-24,0,0,1,0,0,0,0,0,0,0
San Benito,2022-03-28,0,0,1,0,0,0,0,0,0,0
San Benito,2022-04-06,0,0,2,0,0,0,0,0,0,0
San Bernardino,2021-12-01,6,264,0,0,0,0,0,0,0,0
San Bernardino,2021-12-02,1,95,0,0,0,0,0,0,0,0
San Bernardino,2021-12-03,2,99,0,0,0,0,0,0,0,0
San Bernardino,2021-12-04,0,78,0,0,0,0,0,0,0,0
San Bernardino,2021-12-05,5,31,0,0,0,0,0,0,0,0
San Bernardino,2021-12-06,7,280,1,0,0,0,0,0,0,0
San Bernardino,2021-12-07,5,239,2,0,0,0,0,0,0,0
San Bernardino,2021-12-08,1,217,5,0,0,0,0,0,0,0
San Bernardino,2021-12-09,0,165,1,0,0,0,0,0,0,0
San Bernardino,2021-12-10,2,174,5,0,0,0,0,0,0,0
San Bernardino,2021-12-11,1,70,1,0,0,0,0,0,0,0
San Bernardino,2021-12-12,1,21,0,0,0,0,0,0,0,0
San Bernardino,2021-12-13,4,216,12,0,0,0,0,0,0,0
San Bernardino,2021-12-14,5,168,23,0,0,0,0,0,0,0
San Bernardino,2021-12-15,8,205,43,0,0,0,0,0,0,0
San Bernardino,2021-12-16,0,148,56,0,0,0,0,0,0,0
San Bernardino,2021-12-17,0,155,59,0,0,0,0,0,0,0
San Bernardino,2021-12-18,1,100,47,0,0,0,0,0,0,0
San Bernardino,2021-12-19,1,10,1,0,0,0,0,0,0,0
San Bernardino,2021-12-20,2,84,42,1,0,0,0,0,0,0
San Bernardino,2021-12-21,19,201,331,0,0,0,0,0,0,0
San Bernardino,2021-12-22,14,202,436,0,0,1,0,0,0,0
San Bernardino,2021-12-23,2,82,251,0,0,0,0,0,0,0
San Bernardino,2021-12-24,1,5,8,0,0,0,0,0,0,0
San Bernardino,2021-12-25,0,1,4,0,0,0,0,0,0,0
San Bernardino,2021-12-26,2,7,17,0,0,0,0,0,0,0
San Bernardino,2021-12-27,8,84,462,0,1,0,1,0,0,0
San Bernardino,2021-12-28,20,33,90,4,2,0,0,0,0,0
San Bernardino,2021-12-29,5,17,80,1,0,0,0,0,0,0
San Bernardino,2021-12-30,4,38,250,5,2,0,0,0,0,0
San Bernardino,2021-12-31,2,2,9,0,0,0,0,0,0,0
San Bernardino,2022-01-01,3,3,2,0,1,0,0,0,0,0
San Bernardino,2022-01-02,7,4,13,0,0,0,0,0,0,0
San Bernardino,2022-01-03,6,18,259,2,1,0,0,0,0,0
San Bernardino,2022-01-04,12,25,126,1,3,0,1,0,0,0
San Bernardino,2022-01-05,9,24,27,0,0,0,1,0,0,0
San Bernardino,2022-01-06,8,13,27,4,2,0,0,0,0,0
San Bernardino,2022-01-07,8,3,44,1,0,1,0,0,0,0
San Bernardino,2022-01-08,3,2,12,1,0,0,0,0,0,0
San Bernardino,2022-01-09,5,2,8,0,1,0,0,0,0,0
San Bernardino,2022-01-10,12,15,14,1,1,1,1,0,0,0
San Bernardino,2022-01-11,11,17,35,3,0,0,1,0,0,0
San Bernardino,2022-01-12,12,12,9,4,4,1,0,0,0,0
San Bernardino,2022-01-13,3,13,13,4,1,0,2,0,0,0
San Bernardino,2022-01-14,8,9,37,5,0,2,0,0,0,0
San Bernardino,2022-01-15,0,10,32,0,0,0,1,0,0,0
San Bernardino,2022-01-16,0,1,14,0,0,0,0,0,0,0
San Bernardino,2022-01-17,3,3,19,2,0,0,1,0,0,0
San Bernardino,2022-01-18,4,9,33,1,2,0,1,0,0,0
San Bernardino,2022-01-19,3,12,61,1,0,0,0,0,0,0
San Bernardino,2022-01-20,22,10,57,0,0,0,0,0,0,1
San Bernardino,2022-01-21,5,10,61,1,1,0,0,0,0,0
San Bernardino,2022-01-22,1,4,100,0,0,0,0,0,0,0
San Bernardino,2022-01-23,2,1,12,1,0,0,0,0,0,0
San Bernardino,2022-01-24,7,12,156,1,2,0,0,0,0,0
San Bernardino,2022-01-25,9,9,292,0,0,0,0,0,0,0
San Bernardino,2022-01-26,12,7,78,1,1,0,0,0,0,0
San Bernardino,2022-01-27,2,4,41,1,1,0,0,0,0,0
San Bernardino,2022-01-28,5,6,64,0,0,0,0,0,0,0
San Bernardino,2022-01-29,3,4,347,1,0,0,0,0,0,0
San Bernardino,2022-01-30,4,0,54,0,0,0,0,0,0,0
San Bernardino,2022-01-31,4,3,414,0,0,0,0,0,0,0
San Bernardino,2022-02-01,12,5,201,2,1,0,0,0,0,0
San Bernardino,2022-02-02,23,3,261,1,0,0,0,0,0,0
San Bernardino,2022-02-03,2,2,77,0,0,0,0,0,0,0
San Bernardino,2022-02-04,3,2,182,0,0,0,0,0,0,0
San Bernardino,2022-02-05,5,2,48,0,0,0,0,0,0,0
San Bernardino,2022-02-06,4,0,57,0,0,0,0,0,0,0
San Bernardino,2022-02-07,12,4,244,0,0,0,0,0,0,0
San Bernardino,2022-02-08,8,2,247,0,1,0,0,0,0,0
San Bernardino,2022-02-09,8,3,220,0,0,0,0,0,0,0
San Bernardino,2022-02-10,5,2,177,2,0,0,0,0,0,0
San Bernardino,2022-02-11,3,1,178,0,0,0,0,0,0,0
San Bernardino,2022-02-12,4,1,105,0,0,0,0,0,0,0
San Bernardino,2022-02-13,5,1,43,0,0,0,0,0,0,0
San Bernardino,2022-02-14,6,1,184,0,0,0,0,0,0,0
San Bernardino,2022-02-15,8,0,138,0,0,0,0,0,0,0
San Bernardino,2022-02-16,5,1,111,0,0,0,0,0,0,0
San Bernardino,2022-02-17,7,0,130,0,0,0,0,0,0,0
San Bernardino,2022-02-18,2,0,107,0,0,0,0,0,0,0
San Bernardino,2022-02-19,2,0,43,0,0,0,0,0,0,0
San Bernardino,2022-02-20,0,0,24,0,0,0,0,0,0,0
San Bernardino,2022-02-21,0,2,15,0,0,0,0,0,0,0
San Bernardino,2022-02-22,1,0,117,0,0,0,0,0,0,0
San Bernardino,2022-02-23,3,0,57,0,0,0,0,0,0,0
San Bernardino,2022-02-24,1,0,25,0,0,0,0,0,0,0
San Bernardino,2022-02-25,1,0,22,0,0,0,0,0,0,0
San Bernardino,2022-02-26,0,0,8,0,0,0,0,0,0,0
San Bernardino,2022-02-27,2,0,9,0,0,0,0,0,0,0
San Bernardino,2022-02-28,2,0,17,0,0,0,0,0,0,0
San Bernardino,2022-03-01,0,1,8,0,0,0,0,0,0,0
San Bernardino,2022-03-02,0,0,12,0,0,0,0,0,0,0
San Bernardino,2022-03-03,1,0,9,0,0,0,0,0,0,0
San Bernardino,2022-03-04,2,0,6,0,0,0,0,0,0,0
San Bernardino,2022-03-05,1,0,3,0,0,0,0,0,0,0
San Bernardino,2022-03-06,1,0,6,0,0,0,0,0,0,0
San Bernardino,2022-03-07,0,0,11,0,0,0,0,0,0,0
San Bernardino,2022-03-08,5,0,11,0,0,0,0,0,0,0
San Bernardino,2022-03-09,0,0,2,0,0,0,0,0,0,0
San Bernardino,2022-03-10,0,0,10,0,0,0,0,0,0,0
San Bernardino,2022-03-11,1,0,8,0,0,0,0,0,0,0
San Bernardino,2022-03-12,0,0,6,0,0,0,0,0,0,0
San Bernardino,2022-03-13,0,0,6,0,0,0,0,0,0,0
San Bernardino,2022-03-14,0,0,2,0,0,0,0,0,0,0
San Bernardino,2022-03-15,2,0,5,0,0,0,0,0,0,0
San Bernardino,2022-03-16,0,0,3,0,0,0,0,0,0,0
San Bernardino,2022-03-17,0,0,6,0,0,0,0,0,0,0
San Bernardino,2022-03-18,2,0,4,0,0,0,0,0,0,0
San Bernardino,2022-03-19,0,0,7,0,0,0,0,0,0,0
San Bernardino,2022-03-20,0,0,2,0,0,0,0,0,0,0
San Bernardino,2022-03-21,0,0,11,0,0,0,0,0,0,0
San Bernardino,2022-03-22,0,0,8,0,0,0,0,0,0,0
San Bernardino,2022-03-23,0,0,5,0,0,0,0,0,0,0
San Bernardino,2022-03-24,1,0,7,0,0,0,0,0,0,0
San Bernardino,2022-03-25,1,0,7,0,0,0,0,0,0,0
San Bernardino,2022-03-26,0,0,10,0,0,0,0,0,0,0
San Bernardino,2022-03-27,0,0,9,0,0,0,0,0,0,0
San Bernardino,2022-03-28,1,0,4,0,0,0,0,0,0,0
San Bernardino,2022-03-29,0,0,8,0,0,0,0,0,0,0
San Bernardino,2022-03-30,0,0,5,0,0,0,0,0,0,0
San Bernardino,2022-03-31,0,0,8,0,0,0,0,0,0,0
San Bernardino,2022-04-01,0,0,3,0,0,0,0,0,0,0
San Bernardino,2022-04-02,0,0,2,0,0,0,0,0,0,0
San Bernardino,2022-04-03,0,0,4,0,0,0,0,0,0,0
San Bernardino,2022-04-04,1,0,6,0,0,0,0,0,0,0
San Bernardino,2022-04-05,0,0,3,0,0,0,0,0,0,0
San Bernardino,2022-04-06,1,0,6,0,0,0,0,0,0,0
San Bernardino,2022-04-07,0,0,8,0,0,0,0,0,0,0
San Bernardino,2022-04-08,1,0,3,0,0,0,0,0,0,0
San Bernardino,2022-04-09,1,0,2,0,0,0,0,0,0,0
San Bernardino,2022-04-10,0,0,4,0,0,0,0,0,0,0
San Bernardino,2022-04-11,0,0,1,0,0,0,0,0,0,0
San Bernardino,2022-04-12,0,0,2,0,0,0,0,0,0,0
San Bernardino,2022-04-15,0,0,1,0,0,0,0,0,0,0
San Bernardino,2022-04-19,0,0,1,0,0,0,0,0,0,0
San Diego,2021-12-01,0,1,0,0,0,0,0,0,0,0
San Diego,2021-12-02,0,3,0,0,0,0,0,0,0,0
San Diego,2021-12-03,0,1,0,0,0,0,0,0,0,0
San Diego,2021-12-04,0,1,0,0,0,0,0,0,0,0
San Diego,2021-12-05,1,3,0,0,0,0,0,0,0,0
San Diego,2021-12-06,0,4,0,0,0,0,0,0,0,0
San Diego,2021-12-07,0,7,0,0,0,0,0,0,0,0
San Diego,2021-12-08,0,6,0,0,0,0,0,0,0,0
San Diego,2021-12-09,0,3,0,0,0,0,0,0,0,0
San Diego,2021-12-10,0,7,1,0,0,0,0,0,0,0
San Diego,2021-12-11,0,2,0,0,0,0,0,0,0,0
San Diego,2021-12-12,0,4,0,0,0,0,0,0,0,0
San Diego,2021-12-13,0,6,1,0,0,0,0,0,0,0
San Diego,2021-12-14,0,8,6,0,0,0,0,0,0,0
San Diego,2021-12-15,0,8,0,0,0,0,0,0,0,0
San Diego,2021-12-16,0,4,0,0,0,0,0,0,0,0
San Diego,2021-12-17,0,3,5,0,0,0,0,0,0,0
San Diego,2021-12-18,0,7,4,0,0,0,0,0,0,0
San Diego,2021-12-19,0,4,4,0,0,0,0,0,0,0
San Diego,2021-12-20,0,1,4,0,0,0,0,0,0,0
San Diego,2021-12-21,0,7,4,0,0,0,0,0,0,0
San Diego,2021-12-22,0,2,5,0,0,0,0,0,0,0
San Diego,2021-12-23,0,1,7,0,0,0,0,0,0,0
San Diego,2021-12-26,0,0,10,0,0,0,0,0,0,0
San Diego,2021-12-27,0,0,14,0,0,0,0,0,0,0
San Diego,2021-12-28,1,3,18,0,0,0,0,0,0,0
San Diego,2021-12-29,0,2,20,0,0,0,0,0,0,0
San Diego,2021-12-30,0,7,20,0,0,0,0,0,0,0
San Diego,2021-12-31,0,0,1,0,0,0,0,0,0,0
San Diego,2022-01-02,0,0,2,0,0,0,0,0,0,0
San Diego,2022-01-03,0,0,5,0,0,0,0,0,0,0
San Diego,2022-01-04,0,0,9,0,0,0,0,0,0,0
San Diego,2022-01-05,0,0,16,0,0,0,0,0,0,0
San Diego,2022-01-06,0,1,10,0,0,0,0,0,0,0
San Diego,2022-01-07,0,0,6,0,0,0,0,0,0,0
San Diego,2022-01-10,0,0,5,0,0,0,0,0,0,0
San Diego,2022-01-12,0,0,1,0,0,0,0,0,0,0
San Diego,2022-01-13,0,0,4,0,0,0,0,0,0,0
San Diego,2022-01-14,1,0,5,0,0,0,0,0,0,0
San Diego,2022-01-15,0,0,6,0,0,0,0,0,0,0
San Diego,2022-01-16,0,0,7,0,0,0,0,0,0,0
San Diego,2022-01-17,0,0,1,0,0,0,0,0,0,0
San Diego,2022-01-18,0,0,4,0,0,0,0,0,0,0
San Diego,2022-01-19,0,0,4,0,0,0,0,0,0,0
San Diego,2022-01-20,0,0,2,0,0,0,0,0,0,0
San Diego,2022-01-21,0,0,7,0,0,0,0,0,0,0
San Diego,2022-01-22,0,0,11,0,0,0,0,0,0,0
San Diego,2022-01-23,0,0,4,0,0,0,0,0,0,0
San Diego,2022-01-24,0,0,8,0,0,0,0,0,0,0
San Diego,2022-01-25,0,0,1,0,0,0,0,0,0,0
San Diego,2022-01-26,0,0,2,0,0,0,0,0,0,0
San Diego,2022-01-27,0,0,7,0,0,0,0,0,0,0
San Diego,2022-01-28,0,0,9,0,0,0,0,0,0,0
San Diego,2022-01-29,0,0,8,0,0,0,0,0,0,0
San Diego,2022-01-30,0,0,12,0,0,0,0,0,0,0
San Diego,2022-01-31,0,0,13,0,0,0,0,0,0,0
San Diego,2022-02-01,0,0,8,0,0,0,0,0,0,0
San Diego,2022-02-02,0,0,9,0,0,0,0,0,0,0
San Diego,2022-02-03,0,0,10,0,0,0,0,0,0,0
San Diego,2022-02-04,0,0,20,0,0,0,0,0,0,0
San Diego,2022-02-05,0,0,10,0,0,0,0,0,0,0
San Diego,2022-02-06,0,0,20,0,0,0,0,0,0,0
San Diego,2022-02-07,0,0,8,0,0,0,0,0,0,0
